birth_year,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
1920,0.0,0.01,0.0202020202020202,0.04123711340206186,0.04301075268817204,0.06741573033707866,0.09638554216867469,0.09333333333333334,0.11764705882352945,0.08333333333333331,0.14545454545454548,0.14893617021276587,0.10000000000000009,0.08333333333333341,0.09090909090909066,0.06666666666666672,0.07142857142857148,0.03846153846153849,0.040000000000000036,0.041666666666666706,0.0,0.04347826086956526,0.0,0.0454545454545455,0.0,0.0,0.0,0.0,0.0
1921,0.0,0.01,0.0202020202020202,0.04123711340206186,0.05376344086021505,0.06818181818181818,0.09756097560975611,0.10810810810810813,0.106060606060606,0.13559322033898305,0.17647058823529405,0.11904761904761914,0.10810810810810821,0.09090909090909066,0.10000000000000007,0.07407407407407414,0.08000000000000007,0.04347826086956526,0.0454545454545455,0.04761904761904767,0.0,0.05000000000000006,0.0,0.0,0.0526315789473679,0.0,0.0,0.0,0.0
1922,0.0,0.01,0.0202020202020202,0.030927835051546393,0.06382978723404255,0.07954545454545456,0.09876543209876544,0.09589041095890412,0.13636363636363633,0.15789473684210528,0.12499999999999989,0.11904761904761914,0.10810810810810821,0.09090909090909066,0.10000000000000007,0.07407407407407414,0.040000000000000036,0.08333333333333341,0.0454545454545455,0.0,0.04761904761904767,0.05000000000000006,0.0,0.0,0.0526315789473679,0.0,0.0,0.0,0.0
1923,0.0,0.01,0.0202020202020202,0.030927835051546393,0.06382978723404255,0.07954545454545456,0.09876543209876544,0.12328767123287668,0.17187499999999997,0.13207547169811332,0.13043478260869554,0.10000000000000009,0.11111111111111122,0.09374999999999975,0.10344827586206905,0.07692307692307698,0.08333333333333341,0.0454545454545455,0.04761904761904767,0.05000000000000006,0.0526315789473679,0.0,0.05555555555555559,0.0,0.0,0.0,0.0,0.0,0.0
1924,0.0,0.01,0.0202020202020202,0.04123711340206186,0.05376344086021505,0.07954545454545456,0.11111111111111113,0.16666666666666666,0.13333333333333328,0.13461538461538472,0.11111111111111098,0.1250000000000001,0.0857142857142858,0.12499999999999978,0.07142857142857148,0.07692307692307698,0.08333333333333341,0.0454545454545455,0.04761904761904767,0.05000000000000006,0.0526315789473679,0.0,0.05555555555555559,0.0,0.0,0.0,0.0,0.0,0.0
1925,0.0,0.01,0.0202020202020202,0.04123711340206186,0.05376344086021505,0.09090909090909093,0.13749999999999998,0.1304347826086957,0.13333333333333328,0.11538461538461549,0.13043478260869554,0.10000000000000009,0.11111111111111122,0.09374999999999975,0.10344827586206905,0.07692307692307698,0.08333333333333341,0.0454545454545455,0.04761904761904767,0.05000000000000006,0.0526315789473679,0.0,0.0,0.05555555555555559,0.0,0.0,0.0,0.0,0.0
1926,0.0,0.01,0.0202020202020202,0.04123711340206186,0.06451612903225806,0.1149425287356322,0.11688311688311688,0.13235294117647056,0.11864406779661016,0.11538461538461549,0.13043478260869554,0.1250000000000001,0.0857142857142858,0.12499999999999978,0.07142857142857148,0.11538461538461549,0.04347826086956526,0.090909090909091,0.05000000000000006,0.0526315789473679,0.0,0.05555555555555559,0.0,0.0,0.0,0.05882352941176475,0.0,0.0,0.0
1927,0.0,0.01,0.0202020202020202,0.04123711340206186,0.08602150537634408,0.10588235294117647,0.11842105263157898,0.11940298507462682,0.11864406779661016,0.11538461538461549,0.13043478260869554,0.1250000000000001,0.11428571428571407,0.09677419354838716,0.10714285714285723,0.08000000000000007,0.08695652173913052,0.04761904761904767,0.05000000000000006,0.0526315789473679,0.05555555555555559,0.0,0.0,0.05882352941176475,0.0,0.0,0.0,0.0,0.0
1928,0.0,0.01,0.030303030303030304,0.04166666666666667,0.07608695652173912,0.10588235294117647,0.11842105263157898,0.11940298507462682,0.11864406779661016,0.13461538461538472,0.13333333333333322,0.10256410256410266,0.11428571428571407,0.1290322580645162,0.1111111111111112,0.08333333333333341,0.090909090909091,0.05000000000000006,0.0526315789473679,0.05555555555555559,0.05882352941176475,0.0,0.0,0.06250000000000004,0.0,0.0,0.0,0.0,0.0
